customer_id,age,account_age_years,country,income,risk_segment,avg_transaction_amount,preferred_device_risk,fraud_history
1244,34,1.6,FR,31654.82,medium,38.7,0.262639693309624,0
1245,30,2.6,MA,42027.46,low,93.81,0.2588220449900699,0
1246,37,11.1,TN,21045.17,medium,8.6,0.19983713875419434,0
1247,42,0.0,DZ,32725.11,medium,22.31,0.28972879431717463,0
1248,21,0.2,US,18616.43,medium,57.38,0.28500861214923534,0
1249,27,4.6,GB,73811.29,low,70.46,0.14763323999404965,0
1250,20,11.9,TN,16307.04,medium,31.07,0.04795803451417929,0
1251,58,1.4,MA,19490.21,medium,124.94,0.21904339080107887,0
1252,62,3.2,FR,43239.72,low,32.22,0.12533624339795935,0
1253,35,3.0,DZ,23558.02,medium,30.93,0.21437486008992904,0
1254,64,3.2,FR,43245.69,low,2.21,0.3345529853551899,0
1255,53,4.9,DE,32295.34,medium,48.06,0.24374920158710978,0
1256,64,3.2,FR,23952.16,medium,74.0,0.32962557092217293,0
1257,39,3.0,FR,18708.67,medium,7.29,0.09885201989834297,0
1258,51,3.2,US,18167.45,medium,21.87,0.3087455738680692,0
1259,64,4.5,US,24115.18,medium,91.19,0.36765979316516667,0
1260,25,3.9,US,27384.06,medium,27.33,0.20643220067080256,0
1261,57,9.6,IT,17521.78,medium,16.59,0.4322053393697689,0
1262,66,0.3,IT,28361.51,medium,66.92,0.11425687882713947,0
1263,61,9.0,ES,13588.27,high,13.15,0.1361166130240548,0
1264,36,9.3,CA,41338.52,low,135.6,0.2649935550428469,0
1265,59,1.7,DE,44210.44,low,6.7,0.20544655448301888,0
1266,58,3.1,MA,19435.12,medium,73.56,0.12570926672187716,0
1267,54,2.9,TN,18597.4,medium,41.53,0.2619104076615768,0
1268,23,1.2,TN,32668.75,medium,122.38,0.23555415133323937,0
1269,69,2.5,TN,48980.49,low,8.09,0.14137233234677513,0
1270,43,0.2,GB,52299.95,low,67.97,0.2189051626044373,0
1271,51,1.6,FR,8958.86,high,50.93,0.2759025520630926,1
1272,76,8.5,CA,45094.57,low,39.25,0.13915412135014882,0
1273,73,1.7,GB,29076.7,medium,40.57,0.2516995809640888,0
1274,76,8.5,MA,29367.15,medium,76.8,0.11329567724786528,0
1275,62,3.8,TN,37570.69,medium,166.59,0.13261756190251528,0
1276,23,10.6,CA,22785.64,medium,5.74,0.31115873132202776,0
1277,54,4.3,GB,46450.51,low,1.18,0.2613746293106431,0
1278,74,0.2,FR,51359.43,low,98.3,0.011316249189227634,0
1279,50,5.6,IT,51919.26,low,6.87,0.1625775374957466,0
1280,70,0.2,MA,8000.0,high,259.19,0.24896967745931597,0
1281,39,3.0,TN,26555.14,medium,57.95,0.21388656171883386,0
1282,38,13.3,DZ,8000.0,high,63.14,0.26182042451839527,0
1283,23,0.9,DE,18520.8,medium,13.31,0.21159816597822967,0
1284,23,2.5,FR,8000.0,high,16.49,0.1867402326520667,0
1285,72,6.5,FR,36754.0,medium,64.61,0.18368378641627583,0
1286,65,10.7,IT,33289.64,medium,144.29,0.30911793135945365,0
1287,21,5.6,US,23510.98,medium,242.36,0.26949395864306236,0
1288,47,1.5,IT,18132.78,medium,13.24,0.24047438037454621,0
1289,28,5.6,CA,34710.47,medium,8.64,0.20888330989007778,0
1290,79,1.8,ES,14828.67,high,3.48,0.14511813086197817,0
1291,79,6.3,FR,13808.07,high,121.63,0.1693246335838461,0
1292,47,15.4,US,11963.76,high,20.95,0.30646711244368774,0
1293,48,6.4,CA,26942.39,medium,0.11,0.29705024945362163,0
1294,41,9.9,MA,21265.39,medium,15.2,0.13514275703045664,0
1295,72,0.0,DE,24236.43,medium,24.97,0.2099919847724901,0
1296,26,6.3,IT,37827.13,medium,282.54,0.24984673226140652,0
1297,72,8.8,DZ,44449.45,low,44.48,0.24331844114066636,0
1298,20,0.2,MA,51757.21,low,13.74,0.24254826830634318,0
1299,68,10.3,US,30902.05,medium,24.46,0.08879251816232642,0
1300,48,1.5,CA,35213.84,medium,24.06,0.08285159114521896,0
1301,57,5.5,TN,32832.7,medium,1.2,0.3170194743361313,0
1302,54,8.1,ES,8000.0,high,8.71,0.35090251988918547,0
1303,53,5.4,TN,24454.54,medium,71.29,0.05184788609565433,0
1304,41,0.5,IT,24523.53,medium,7.69,0.19722398633553367,0
1305,48,4.5,DZ,22337.81,medium,15.74,0.28140507973333223,0
1306,23,4.0,DE,29385.91,medium,25.92,0.0,0
1307,19,11.5,ES,26707.79,medium,85.06,0.09266621419209553,0
1308,37,2.6,GB,15205.1,medium,52.39,0.19078029778728697,0
1309,45,1.9,CA,27734.61,medium,70.08,0.14027613439417844,0
1310,28,6.9,MA,20414.24,medium,50.22,0.22091435011455487,0
1311,21,2.7,DZ,8000.0,high,69.04,0.34704820276836884,0
1312,32,5.2,IT,9043.97,high,0.17,0.11472023724867669,0
1313,23,5.2,IT,31333.71,medium,160.33,0.20502728913153748,1
1314,71,10.9,US,46378.37,low,7.05,0.16552038770058172,0
1315,66,4.6,DZ,8000.0,high,31.28,0.21363653080731393,0
1316,47,3.5,DE,16944.13,medium,88.45,0.2005800119116094,0
1317,73,0.7,FR,36471.81,medium,34.28,0.4637198199132543,1
1318,55,0.6,GB,43172.93,low,176.07,0.3489577458847579,0
1319,68,0.8,ES,23698.3,medium,37.82,0.04190644793627682,0
1320,79,0.9,FR,19758.26,medium,124.74,0.10998652370274915,0
1321,74,5.1,FR,48295.66,low,99.91,0.1222142741791386,0
1322,19,6.8,DZ,41941.39,low,237.76,0.07657245158721988,0
1323,32,3.8,IT,42879.28,low,156.67,0.06316370192108653,0
1324,28,8.8,US,22979.04,medium,137.04,0.1821633575305218,0
1325,25,23.7,FR,46705.41,low,78.92,0.12603124359883588,0
1326,43,8.6,DZ,8000.0,high,27.44,0.11092063335340353,0
1327,68,5.9,IT,46968.45,low,6.73,0.40204739770927966,0
1328,62,3.8,TN,29002.02,medium,70.01,0.13291223792403195,0
1329,61,3.0,FR,31934.01,medium,230.81,0.1556832272186799,0
1330,22,0.4,FR,15821.21,medium,77.81,0.27414564869926156,0
1331,23,2.5,GB,8000.0,high,158.48,0.15534715279255867,0
1332,43,12.0,MA,31615.56,medium,97.87,0.08343264895482971,0
1333,71,8.3,FR,38270.92,medium,10.68,0.17420602961482695,0
1334,21,1.2,IT,40540.39,low,17.2,0.4008733422896103,0
1335,36,3.1,GB,38921.68,medium,25.1,0.15185579097350757,0
1336,37,8.5,US,35522.43,medium,11.05,0.10882332641701502,0
1337,50,0.3,GB,16143.2,medium,52.29,0.24202303308490214,0
1338,37,2.5,IT,41512.14,low,222.42,0.16940855123400292,0
1339,66,9.5,CA,14465.66,high,85.99,0.4738994127673045,0
1340,29,2.6,FR,46605.96,low,33.04,0.12131030482733995,0
1341,64,0.4,DZ,28740.27,medium,0.27,0.373373072021005,0
1342,18,3.9,IT,29239.36,medium,22.55,0.3163389549889045,0
1343,43,9.9,DE,42988.9,low,44.89,0.16186546968781063,0
1344,31,4.5,FR,45022.03,low,23.52,0.19964847053436033,0
1345,55,1.3,FR,41559.58,low,7.06,0.09701201414554882,1
1346,54,2.4,TN,17693.13,medium,35.09,0.14615584703769877,0
1347,79,3.0,TN,41440.04,low,17.52,0.16115541703976655,0
1348,28,4.3,FR,17778.16,medium,143.97,0.21578535310104563,0
1349,53,7.1,DZ,41818.52,low,6.44,0.05873198740259375,0
1350,30,0.5,MA,8622.55,high,3.02,0.2311484670336292,0
1351,60,11.0,FR,28594.8,medium,0.32,0.1854131578703352,0
1352,20,0.1,DE,17686.63,medium,23.86,0.23981078010128326,0
1353,50,2.3,FR,43049.03,low,64.8,0.25473066422443585,0
1354,23,0.1,TN,46727.5,low,78.65,0.17740645561442153,0
1355,67,2.5,DZ,32984.95,medium,36.23,0.24881977768912866,0
1356,73,3.7,DZ,32491.64,medium,69.18,0.19128238385740687,0
1357,27,3.6,DZ,40562.66,low,26.77,0.2743472989428066,0
1358,22,0.9,FR,46816.72,low,66.12,0.23161258163597237,0
1359,40,5.2,DE,30559.67,medium,2.49,0.21810415011460416,0
1360,27,0.2,GB,22504.87,medium,29.73,0.18975540238659344,0
1361,61,7.2,MA,39709.01,medium,93.88,0.32958159129500125,0
1362,19,14.7,DZ,8000.0,high,97.47,0.2405185229295023,0
1363,30,2.1,IT,43644.77,low,75.56,0.06785375270014013,0
1364,57,3.6,IT,19347.2,medium,13.71,0.15280492307361193,0
1365,19,2.4,DZ,26396.58,medium,17.04,0.1771415191673164,0
1366,37,0.0,CA,43740.77,low,332.63,0.1998876839694194,0
1367,18,2.4,FR,23767.36,medium,6.55,0.2176707351226507,0
1368,54,7.8,DE,39711.13,medium,11.96,0.10557832857231886,0
1369,26,4.5,ES,47083.63,low,8.36,0.19320021395850748,0
1370,34,0.5,FR,31650.5,medium,23.82,0.16858786527451303,1
1371,26,9.4,US,34671.72,medium,14.16,0.308474424275396,0
1372,28,3.8,US,28208.46,medium,41.31,0.1004921690678724,0
1373,32,9.2,IT,31733.97,medium,38.78,0.19826213999918338,0
1374,41,4.3,TN,13253.93,high,139.07,0.13146148876595398,0
1375,55,4.1,ES,25593.93,medium,2.12,0.38629959155197935,0
1376,72,0.6,US,10676.92,high,23.13,0.3256613602653481,0
1377,52,0.9,FR,16518.49,medium,54.48,0.03576420846094022,0
1378,47,17.9,FR,8000.0,high,55.7,0.12037863149142623,0
1379,48,1.3,FR,33958.92,medium,39.25,0.28709232920677197,0
1380,66,19.0,ES,55374.03,low,101.46,0.24572830480432017,0
1381,22,3.8,FR,23158.41,medium,3.89,0.2425931782646314,0
1382,79,0.7,FR,44477.0,low,101.4,0.219085270575959,0
1383,77,0.5,IT,46885.39,low,40.96,0.2951199885067914,0
1384,61,1.2,US,12012.94,high,8.62,0.27809766043974593,0
1385,67,13.0,FR,15243.09,medium,130.14,0.17094438602804995,0
1386,31,2.7,DE,44861.97,low,62.86,0.08007415000730732,0
1387,70,2.5,DZ,28614.88,medium,10.72,0.03099347388068527,0
1388,73,1.9,GB,10638.17,high,2.05,0.18963612747628997,0
1389,28,0.8,FR,20447.11,medium,9.13,0.016009833575623966,0
1390,26,3.3,FR,36294.9,medium,56.31,0.22509967236754094,0
1391,51,0.7,TN,18090.95,medium,11.86,0.16919684618825903,0
1392,29,9.0,MA,8000.0,high,15.35,0.3943911036461439,0
1393,52,2.3,GB,25169.8,medium,1.53,0.2343129272492307,0
1394,52,2.3,GB,26385.1,medium,77.01,0.19707748204376815,1
1395,18,3.2,FR,30138.4,medium,99.76,0.03838302802696708,0
1396,57,2.9,FR,48883.25,low,95.63,0.07376789146839957,1
1397,39,26.4,DE,30802.84,medium,8.19,0.2681354142266269,0
1398,77,3.9,ES,33644.06,medium,140.17,0.16869033390109334,0
1399,46,0.5,ES,45833.05,low,66.94,0.45353757480395007,0
1400,25,4.7,DE,30155.16,medium,136.69,0.19169487051647388,0
1401,28,0.8,US,62047.81,low,35.56,0.21689222801387537,0
1402,58,0.2,GB,11044.38,high,34.46,0.06831030185220718,0
1403,54,17.7,CA,15987.78,medium,92.1,0.29474315655153155,0
1404,31,7.4,GB,39209.38,medium,5.88,0.10742791125842234,1
1405,77,19.6,MA,48814.7,low,44.15,0.25244120819106874,0
1406,47,3.2,FR,26988.08,medium,108.61,0.28117933141706286,0
1407,52,3.8,GB,14840.68,high,106.39,0.20951932590680264,0
1408,38,0.9,FR,56414.84,low,187.6,0.3756970935637303,0
1409,54,1.4,GB,18114.47,medium,71.89,0.13892969283497503,0
1410,22,9.1,MA,35085.82,medium,13.97,0.36755402131215487,0
1411,36,2.2,US,49712.28,low,1.23,0.07290539814000979,0
1412,76,8.8,DZ,23375.92,medium,39.17,0.2799028491879636,0
1413,31,6.2,CA,20668.08,medium,43.26,0.18575865187085439,0
1414,43,1.0,TN,21694.68,medium,16.49,0.12918674088867318,0
1415,79,3.5,FR,43523.27,low,7.99,0.03387212512679838,0
1416,21,5.7,DE,45902.22,low,52.94,0.17393308560831877,0
1417,42,1.3,DE,30505.88,medium,86.7,0.1676184919819295,1
1418,62,8.9,TN,58246.23,low,299.05,0.21729062229544582,0
1419,59,3.9,CA,30479.5,medium,85.2,0.27248149763107393,0
1420,42,0.9,GB,49385.0,low,94.69,0.1191533826894655,0
1421,35,4.4,FR,23519.98,medium,57.5,0.37582676811706,0
1422,57,40.8,MA,65006.35,low,255.79,0.14614652876943818,1
1423,25,0.8,ES,53551.97,low,61.29,0.26021939790273996,0
1424,56,8.5,GB,28080.38,medium,118.08,0.20901673832632836,0
1425,57,1.2,US,51518.1,low,174.89,0.1801290286344418,1
1426,31,7.6,FR,50759.71,low,159.43,0.2040057182265032,0
1427,49,6.6,TN,53295.62,low,28.82,0.10597124818293958,0
1428,68,1.8,FR,8000.0,high,4.92,0.16124338674275687,0
1429,78,2.0,GB,40790.27,low,11.32,0.06602447467038505,0
1430,55,7.9,DZ,38134.48,medium,3.66,0.14507296638797304,0
1431,50,3.1,FR,37066.1,medium,6.68,0.15333330729820616,0
1432,40,6.6,GB,33275.2,medium,12.25,0.2845221362771343,0
1433,32,0.8,CA,33717.17,medium,25.03,0.16680748066529444,0
1434,50,9.6,DZ,49247.1,low,47.06,0.15519183762626276,0
1435,42,6.2,FR,38092.1,medium,74.62,0.22200401666540392,0
1436,34,11.9,GB,33253.6,medium,14.21,0.2180852609322563,0
1437,50,0.7,DE,47090.72,low,66.98,0.14089593286850452,0
1438,64,4.5,DZ,36270.39,medium,73.1,0.23942283925187982,0
1439,72,4.6,FR,37703.53,medium,49.07,0.18213528023219455,0
1440,19,2.2,GB,58005.56,low,140.37,0.14073366993449934,0
1441,31,3.1,ES,23482.79,medium,7.06,0.15045211690610064,1
1442,70,0.2,FR,8000.0,high,11.7,0.2949350689351943,0
1443,57,6.8,ES,31085.45,medium,33.59,0.15345720067404423,0
1444,57,4.0,TN,33218.15,medium,8.13,0.22611253365061434,0
1445,68,0.3,TN,40822.94,low,50.12,0.07175997356195365,0
1446,56,5.7,FR,31609.74,medium,30.49,0.31153049983922604,0
1447,68,3.1,GB,41326.79,low,20.09,0.1417005725841509,0
1448,23,0.2,IT,67569.25,low,11.18,0.24002894967438873,0
1449,23,17.5,US,42022.71,low,24.51,0.17484318719969033,0
1450,20,14.9,ES,44659.73,low,56.18,0.23888341577924585,0
1451,24,3.6,FR,28057.03,medium,51.45,0.2443440220364693,0
1452,68,0.5,CA,9221.14,high,10.72,0.18553367397898957,0
1453,25,7.0,DZ,8000.0,high,8.01,0.013403545170573045,1
1454,59,3.4,US,22219.79,medium,1.62,0.3091015109408241,0
1455,69,1.8,IT,8000.0,high,0.75,0.18600973376991645,0
1456,32,3.4,MA,37703.24,medium,127.12,0.2368006007174066,0
1457,64,3.7,GB,24257.75,medium,2.77,0.2691718689908269,0
1458,46,4.1,CA,10299.38,high,78.83,0.1542825852856971,0
1459,50,2.9,GB,31963.11,medium,123.34,0.25171354566044624,0
1460,69,4.7,FR,18920.52,medium,6.19,0.12523979058757595,0
1461,47,12.6,IT,36761.64,medium,34.39,0.2387542856478548,0
1462,56,2.2,DZ,40614.39,low,196.69,0.2019702763477871,0
1463,44,6.5,DZ,19472.49,medium,107.8,0.15775048564995434,1
1464,53,11.2,GB,26440.78,medium,40.37,0.20469921703129984,0
1465,46,3.0,FR,33223.44,medium,86.27,0.09448065266038481,0
1466,55,2.9,FR,8894.37,high,107.52,0.23090399276738977,0
1467,74,4.6,DE,33222.11,medium,25.67,0.2412822079022819,0
1468,50,4.5,MA,8534.72,high,133.62,0.23456401399041144,0
1469,78,8.2,IT,38485.75,medium,38.15,0.3502170827540983,0
1470,54,3.2,FR,23472.55,medium,45.02,0.1905026285894984,0
1471,44,27.8,CA,8451.86,high,488.25,0.19738773278720953,0
1472,72,0.3,ES,21300.4,medium,111.21,0.08297305988783005,0
1473,50,0.0,TN,21934.88,medium,26.94,0.3572469491542905,0
1474,79,5.1,GB,46027.81,low,0.62,0.05018566048654935,0
1475,21,1.8,CA,32599.57,medium,59.04,0.22285636066998776,0
1476,39,1.4,CA,15655.84,medium,73.03,0.13852189262914152,0
1477,19,1.9,FR,54735.99,low,63.13,0.20623166126746392,0
1478,27,1.5,FR,39397.36,medium,206.26,0.06919407278734083,0
1479,22,0.2,FR,24955.16,medium,119.25,0.2891663469770879,0
1480,76,17.8,IT,8000.0,high,35.74,0.10448204017004602,0
1481,27,1.2,FR,23631.1,medium,3.9,0.3166253113099487,0
1482,50,6.6,MA,26692.3,medium,38.78,0.107238954814371,0
1483,71,7.2,TN,35535.48,medium,70.12,0.29752124191044055,0
1484,55,13.2,DZ,39108.85,medium,56.15,0.11690351236109854,0
1485,30,0.2,FR,42098.73,low,46.35,0.13853902887348257,0
1486,48,10.3,FR,8000.0,high,37.96,0.199815391163588,0
1487,64,3.7,ES,33127.57,medium,20.87,0.11520732965162177,0
1488,53,5.0,DE,27605.76,medium,19.49,0.1122624215419959,0
1489,62,5.2,FR,70169.66,low,41.62,0.11636586970014451,0
1490,41,8.6,DE,30970.42,medium,10.5,0.23188555846059408,0
1491,69,2.0,FR,20660.2,medium,24.99,0.19995506013177386,0
1492,73,6.6,FR,31655.53,medium,23.49,0.20526312278936454,0
1493,32,3.8,CA,29871.48,medium,53.08,0.16753671456391234,0
1494,46,7.9,DZ,8000.0,high,4.14,0.2548699899860669,0
1495,25,23.3,FR,36124.57,medium,106.2,0.30500580311206227,0
1496,22,1.1,GB,25341.63,medium,49.58,0.25756170642012266,0
1497,46,26.2,DE,29599.63,medium,66.67,0.17910284487506706,0
1498,64,0.5,ES,16896.47,medium,72.86,0.07792149163256748,0
1499,21,0.0,MA,13591.29,high,20.67,0.0022919300315921987,0
1500,29,0.2,ES,43183.24,low,38.13,0.19351351496269056,0
1501,62,2.1,FR,46626.85,low,187.75,0.0006808587108447506,0
1502,19,5.0,IT,36271.48,medium,87.33,0.18006946666644275,0
1503,44,0.4,CA,8000.0,high,209.51,0.34026231988065714,0
1504,48,0.0,FR,37245.95,medium,82.29,0.08465299493687913,0
1505,68,13.8,GB,8000.0,high,11.59,0.07138930519860892,0
1506,68,8.6,IT,20082.37,medium,4.0,0.2636934229414223,0
1507,53,8.3,ES,42983.38,low,51.72,0.0,0
1508,53,10.8,DE,39863.98,medium,26.57,0.238180814039545,0
1509,43,6.0,DE,36854.51,medium,19.33,0.3468509275727493,0
1510,60,0.6,IT,49693.54,low,98.77,0.11275150906049901,0
1511,44,2.5,DE,38400.23,medium,27.44,0.09557602528821166,0
1512,22,6.4,ES,8000.0,high,22.88,0.259002329759953,0
1513,37,1.6,IT,24457.04,medium,113.82,0.08292562225737786,0
1514,28,5.8,ES,29375.87,medium,112.36,0.28108187237344606,0
1515,79,0.1,GB,27618.87,medium,26.44,0.09106900717511338,0
1516,27,1.8,CA,20742.97,medium,107.21,0.37684023353344187,0
1517,57,4.0,MA,14547.66,high,114.14,0.26623056457282296,0
1518,55,5.0,GB,66011.17,low,33.09,0.20380438101897994,0
1519,23,4.3,GB,24168.83,medium,4.13,0.3710754943092355,0
1520,25,6.0,DE,65274.03,low,0.1,0.30315437078517016,0
1521,40,0.0,FR,12880.64,high,44.45,0.23686167769433109,0
1522,64,0.5,US,39855.9,medium,25.3,0.013678006626151845,0
1523,43,10.2,DE,33444.62,medium,351.25,0.12985059589306136,0
1524,63,5.7,FR,16170.76,medium,88.81,0.3085409588870507,0
1525,60,0.6,ES,22986.64,medium,85.95,0.06998739567923992,0
1526,29,9.2,US,29773.05,medium,186.39,0.12342767266972952,0
1527,43,1.4,DE,17338.25,medium,131.21,0.09779022124933892,0
1528,30,3.3,TN,26157.89,medium,22.98,0.24023568263212425,0
1529,57,0.8,US,8000.0,high,10.89,0.29636118108628806,0
1530,79,6.2,US,40672.74,low,82.2,0.29645989185912375,0
1531,35,5.5,FR,48407.28,low,28.52,0.11471806039277362,0
1532,42,1.2,CA,36815.46,medium,38.45,0.2388658522368681,0
1533,50,10.0,FR,63963.87,low,59.72,0.11001173829543039,0
1534,64,2.6,FR,40231.44,low,143.08,0.17894515002619668,0
1535,57,1.7,FR,47142.14,low,32.59,0.2520168098946017,0
1536,77,0.8,IT,48575.44,low,91.76,0.30613753366291846,0
1537,60,1.5,TN,8000.0,high,18.75,0.0,0
1538,29,0.1,MA,36355.1,medium,71.83,0.2098634691408499,0
1539,61,4.4,FR,9255.98,high,0.09,0.34072933035299424,0
1540,53,9.2,IT,12286.45,high,123.11,0.22322194296753675,1
1541,65,4.0,FR,14895.4,high,1.85,0.20826132727933125,0
1542,21,1.2,DZ,25309.26,medium,74.84,0.14369928485196315,0
1543,22,0.2,FR,39756.9,medium,2.84,0.338075296778628,0
1544,73,1.2,ES,36509.85,medium,18.57,0.14832159047887272,0
1545,54,2.7,MA,29811.28,medium,41.25,0.1899850609550672,0
1546,25,7.1,DZ,40840.25,low,32.68,0.15297868214682708,0
1547,59,1.0,CA,41752.29,low,12.78,0.2108195508514964,1
1548,66,6.4,US,36639.36,medium,24.37,0.3425651999048196,0
1549,45,10.1,FR,8000.0,high,78.05,0.10938934694233371,0
1550,48,3.0,FR,18910.01,medium,66.38,0.21125532642518663,0
1551,75,8.6,FR,30394.92,medium,4.47,0.23910645002158087,0
1552,26,4.0,FR,41001.79,low,82.54,0.11876678650306528,0
1553,71,5.1,TN,10071.31,high,3.27,0.19409841438892803,0
1554,68,3.7,TN,29829.82,medium,46.97,0.38513401194910785,0
1555,46,3.1,TN,8000.0,high,18.07,0.02315106721120483,0
1556,31,1.3,DZ,45388.77,low,53.16,0.15787992618425983,0
1557,57,1.8,FR,33635.21,medium,18.17,0.22505595069300927,0
1558,58,1.7,US,9807.96,high,251.81,0.16240570306677443,0
1559,39,4.1,FR,9709.07,high,22.24,0.4886247470564112,0
1560,28,0.6,ES,35811.48,medium,16.62,0.2548690736481293,0
1561,40,12.4,CA,50621.98,low,19.58,0.09556308371405242,0
1562,18,6.4,GB,13548.21,high,136.08,0.0,0
1563,63,2.6,DE,41799.06,low,60.67,0.23402758627518538,0
1564,54,0.9,DZ,21866.43,medium,78.71,0.12443808761924609,0
1565,38,10.7,CA,42347.91,low,150.07,0.32888985062786535,0
1566,43,8.7,CA,40247.86,low,145.74,0.17251344370896166,0
1567,63,6.4,FR,32329.5,medium,80.58,0.14316483593304696,0
1568,53,1.6,MA,8000.0,high,13.23,0.14147528428550155,0
1569,71,2.6,MA,40217.78,low,111.23,0.29865091738292787,0
1570,40,0.5,DZ,37530.29,medium,13.67,0.24155830398339645,0
1571,74,1.0,TN,36156.45,medium,81.5,0.3755956723790878,0
1572,18,7.6,IT,32935.11,medium,69.43,0.17848928837968117,0
1573,71,6.3,DE,16818.2,medium,85.35,0.28622794120530326,0
1574,72,4.5,US,46244.44,low,45.65,0.28793760844116467,0
1575,68,11.3,TN,43472.1,low,61.09,0.267381345306356,0
1576,57,4.4,DZ,13868.66,high,183.87,0.1490142180953358,0
1577,32,3.1,GB,49714.43,low,6.39,0.2473408030045788,1
1578,38,2.1,GB,31975.04,medium,22.16,0.1902757559935999,0
1579,64,14.1,DZ,31937.05,medium,56.71,0.18764837289084577,0
1580,26,0.4,MA,27354.67,medium,199.54,0.11941897083147344,0
1581,70,13.4,CA,28830.1,medium,6.03,0.0,0
1582,26,8.8,ES,50563.49,low,1.37,0.3248376364198185,0
1583,27,0.7,IT,45496.12,low,3.44,0.24315583692859807,0
1584,69,4.2,FR,45177.71,low,3.23,0.06568017803230738,0
1585,74,10.1,IT,32768.47,medium,143.04,0.2717710460547981,0
1586,70,4.2,FR,43337.58,low,76.65,0.32681354929902423,0
1587,43,11.9,IT,17485.3,medium,67.83,0.2777667446716162,0
1588,58,14.3,CA,38751.64,medium,44.36,0.11083618211670695,1
1589,52,2.7,US,27697.68,medium,91.38,0.12680081074642024,0
1590,69,2.4,CA,8000.0,high,10.15,0.14521239851525522,0
1591,42,13.8,MA,8000.0,high,29.85,0.28610848062038113,0
1592,43,5.6,US,20055.32,medium,40.4,0.24789598591680098,0
1593,28,0.6,FR,36227.31,medium,7.02,0.4790291621548186,0
1594,55,0.2,US,20068.8,medium,32.63,0.03591149382821174,0
1595,19,4.2,IT,21133.25,medium,22.83,0.19474016634313351,0
1596,24,13.3,IT,41448.91,low,2.17,0.0072244740656801365,1
1597,35,9.3,IT,21674.82,medium,8.82,0.2596647904734514,0
1598,44,5.6,FR,49962.11,low,86.64,0.3066894618647257,0
1599,51,0.7,MA,47476.86,low,1.09,0.3442106116768143,0
1600,44,1.5,FR,30328.22,medium,163.32,0.21885220928647892,0
1601,34,10.4,TN,41301.92,low,5.42,0.008669062907227049,0
1602,60,1.0,DE,39258.61,medium,96.34,0.1949851429193752,0
1603,76,1.6,MA,26315.02,medium,137.33,0.2436789894024359,0
1604,61,0.7,TN,42924.52,low,169.95,0.0994853745315853,0
1605,76,5.6,IT,45133.53,low,121.26,0.17350213364775585,0
1606,68,14.4,DZ,15713.47,medium,20.34,0.07229503654039532,0
1607,71,1.6,TN,32303.23,medium,24.31,0.1387295470642138,0
1608,41,3.2,MA,32137.56,medium,33.36,0.29124665694033125,0
1609,42,5.0,FR,42744.29,low,9.0,0.2680162946791292,0
1610,24,37.7,GB,23342.12,medium,1.35,0.06047804905635587,0
1611,69,0.6,GB,21033.6,medium,122.01,0.12950148523619345,0
1612,23,3.5,DZ,32534.99,medium,48.46,0.20570919847757407,0
1613,70,2.4,DE,47720.39,low,56.3,0.22265243185478722,0
1614,41,10.0,DE,12009.34,high,157.03,0.1337104243454056,0
1615,50,3.2,FR,14627.91,high,65.64,0.24764574533215927,0
1616,66,0.6,FR,22192.43,medium,70.44,0.19647177794852372,0
1617,46,5.0,CA,24861.34,medium,92.78,0.0,0
1618,60,7.4,MA,8000.0,high,7.42,0.14283296727233,0
1619,39,0.0,US,52472.93,low,26.79,0.13997742698894292,0
1620,43,9.8,US,28045.4,medium,206.91,0.2678273700389743,0
1621,45,1.0,CA,25798.43,medium,153.78,0.2696059237178048,1
1622,67,4.0,GB,54339.56,low,129.29,0.03278972290721199,0
1623,38,2.7,CA,40766.9,low,36.1,0.24384717569965678,0
1624,66,6.4,MA,21968.67,medium,116.78,0.19260361545993082,0
1625,24,2.3,TN,32469.12,medium,2.98,0.2126424408124737,0
1626,34,10.2,FR,29373.94,medium,9.65,0.13861729813062698,0
1627,37,6.6,IT,51725.26,low,32.06,0.19381700772323193,0
1628,58,5.2,FR,27488.64,medium,39.63,0.315032682257834,0
1629,66,8.0,DZ,8369.11,high,18.35,0.2112185759091425,0
1630,37,7.0,IT,8000.0,high,26.45,0.19575732943821064,0
1631,71,0.2,FR,52127.42,low,10.66,0.1520796625803784,0
1632,39,2.5,US,18170.78,medium,40.3,0.30522559337439636,0
1633,45,13.4,DZ,40053.17,low,94.75,0.071921218333279,0
1634,78,0.7,DE,31076.45,medium,64.97,0.11980303982170822,0
1635,57,6.7,TN,23750.18,medium,6.84,0.06617886182146124,0
1636,66,18.4,MA,26102.29,medium,40.12,0.22006851750501655,0
1637,24,0.3,IT,53750.67,low,71.77,0.3179747606415444,0
1638,18,5.7,CA,8279.05,high,45.29,0.16712045824305516,0
1639,49,3.2,FR,24203.17,medium,29.82,0.09305944652251393,0
1640,30,4.3,FR,43598.49,low,58.36,0.3636446483704971,0
1641,47,0.4,GB,10752.82,high,207.73,0.24512830666483998,0
1642,40,0.2,FR,49759.24,low,5.98,0.22775241436342789,0
1643,68,5.5,FR,43383.75,low,29.66,0.18098093578269983,1
1644,76,8.7,DE,34076.94,medium,31.31,0.26690141718574817,0
1645,73,7.6,CA,22452.65,medium,51.62,0.22618555642786703,0
1646,36,3.9,US,8826.51,high,9.9,0.15187315716206193,0
1647,79,0.5,FR,40605.69,low,11.66,0.16861973731871394,0
