transaction_id,customer_id,bin,card_type,issuer_country,issuer_risk,amount,transaction_country,country_risk,device_risk,new_device,geo_anomaly,hour,velocity_24h,is_fraud,age,account_age_years,country,income,risk_segment,avg_transaction_amount,preferred_device_risk,fraud_history
7010,254,4539,Visa,FR,0.1,81.61,DE,0.1,0.14,0,0,2,1,0,54,0.4,FR,24722.64,medium,50.87,0.265771702597395,0
7011,1610,5200,Mastercard,DE,0.2,6.09,DE,0.1,0.48,0,0,0,2,0,24,37.7,GB,23342.12,medium,1.35,0.0604780490563558,0
7012,1359,4539,Visa,FR,0.1,0.48,FR,0.1,0.19,0,0,19,0,0,40,5.2,DE,30559.67,medium,2.49,0.2181041501146041,0
7013,1424,4929,Visa,FR,0.1,222.32,US,0.3,0.25,0,0,7,2,0,56,8.5,GB,28080.38,medium,118.08,0.2090167383263283,0
7014,1190,6011,Discover,US,0.4,329.8,IT,0.2,0.26,0,0,11,1,0,43,0.2,MA,17844.24,medium,160.44,0.361903156939018,0
7015,1284,4929,Visa,FR,0.1,16.95,CA,0.1,0.15,0,0,5,0,0,23,2.5,FR,8000.0,high,16.49,0.1867402326520667,0
7016,1028,5200,Mastercard,DE,0.2,25.08,IT,0.2,0.45,0,0,21,1,0,54,0.6,TN,31032.93,medium,35.52,0.1146559079931957,0
7017,1912,5100,Mastercard,FR,0.15,128.37,FR,0.1,0.21,0,0,17,2,0,54,7.6,TN,50398.31,low,40.72,0.1879583285980101,0
7018,119,4539,Visa,FR,0.1,23.08,TN,0.35,0.41,0,0,8,2,0,64,13.3,DZ,25927.78,medium,6.41,0.3785900046566479,0
7019,996,6011,Discover,US,0.4,41.97,FR,0.1,0.26,0,0,23,5,0,18,6.5,FR,14580.95,high,40.89,0.1811327685085883,0
7020,1947,3792,Amex,US,0.3,9.87,CA,0.1,0.26,0,0,22,2,0,25,0.5,FR,23884.84,medium,22.16,0.117405248691879,0
7021,470,5100,Mastercard,FR,0.15,124.8,FR,0.1,0.1,0,0,3,2,0,58,0.6,FR,41083.73,low,73.45,0.3217371623557272,0
7022,1494,4929,Visa,FR,0.1,0.39,IT,0.2,0.4,0,0,19,0,0,46,7.9,DZ,8000.0,high,4.14,0.2548699899860669,0
7023,785,4539,Visa,FR,0.1,88.42,MA,0.4,0.22,0,0,9,2,0,58,18.6,IT,15155.79,medium,257.55,0.2213623717586657,0
7024,1517,5100,Mastercard,FR,0.15,483.65,FR,0.1,0.27,0,0,9,2,0,57,4.0,MA,14547.66,high,114.14,0.2662305645728229,0
7025,1762,3792,Amex,US,0.3,147.59,GB,0.2,0.5,0,0,19,2,0,54,1.0,FR,35688.23,medium,87.65,0.2932542555319858,0
7026,1888,5100,Mastercard,FR,0.15,19.81,FR,0.1,0.29,0,0,12,2,0,79,1.5,CA,26262.36,medium,7.06,0.1233896938147048,0
7027,1524,3792,Amex,US,0.3,80.23,CA,0.1,0.28,0,0,14,1,0,63,5.7,FR,16170.76,medium,88.81,0.3085409588870507,0
7028,1094,4929,Visa,FR,0.1,18.63,FR,0.1,0.4,0,0,8,3,0,51,29.2,GB,57455.91,low,35.57,0.2921589087311511,1
7029,694,4539,Visa,FR,0.1,263.49,CA,0.1,0.35,0,0,8,4,0,50,1.3,DZ,28666.2,medium,67.62,0.326930828829185,0
7030,865,4929,Visa,FR,0.1,16.28,DZ,0.4,0.18,0,0,20,1,0,48,2.4,IT,12487.49,high,43.96,0.0815076793102339,0
7031,776,4539,Visa,FR,0.1,94.53,FR,0.1,0.16,0,0,8,1,0,42,4.0,DE,27659.4,medium,66.74,0.2861973835269473,0
7032,1394,5100,Mastercard,FR,0.15,62.91,FR,0.1,0.32,0,0,16,3,0,52,2.3,GB,26385.1,medium,77.01,0.1970774820437681,1
7033,181,4929,Visa,FR,0.1,11.48,US,0.3,0.17,0,0,23,2,0,43,1.8,FR,41364.94,low,44.26,0.1403620164009593,0
7034,1029,4539,Visa,FR,0.1,0.68,FR,0.1,0.26,1,0,3,1,0,70,2.2,CA,27338.69,medium,38.41,0.0824086484330372,0
7035,1221,6011,Discover,US,0.4,33.54,US,0.3,0.06,1,0,4,1,0,64,15.6,MA,23326.58,medium,69.27,0.1525114124116994,0
7036,47,3792,Amex,US,0.3,2.41,FR,0.1,0.5,0,0,12,5,0,79,1.5,DZ,31043.22,medium,3.04,0.2440348350383919,0
7037,1994,4539,Visa,FR,0.1,29.81,DE,0.1,0.16,0,0,23,3,0,48,7.7,MA,49748.19,low,147.31,0.2259801210594864,0
7038,1576,6011,Discover,US,0.4,98.44,FR,0.1,0.34,0,0,13,2,0,57,4.4,DZ,13868.66,high,183.87,0.1490142180953358,0
7039,634,4929,Visa,FR,0.1,183.19,IT,0.2,0.34,0,0,7,1,0,39,2.5,ES,36647.98,medium,191.82,0.2938477055086042,0
7040,1671,4929,Visa,FR,0.1,82.16,GB,0.2,0.51,0,0,16,1,0,68,2.4,IT,46000.78,low,65.47,0.2391320171935226,1
7041,1164,5100,Mastercard,FR,0.15,7.89,MA,0.4,0.3,0,0,9,5,0,23,2.4,US,20830.16,medium,145.58,0.1321590801655127,0
7042,1886,3792,Amex,US,0.3,79.89,FR,0.1,0.19,0,0,20,1,0,60,11.3,DZ,8000.0,high,73.21,0.1920266572471463,0
7043,1689,4539,Visa,FR,0.1,3.77,CA,0.1,0.24,0,0,17,2,0,45,1.7,FR,24258.37,medium,64.61,0.0614467752616152,0
7044,1564,4929,Visa,FR,0.1,2.25,FR,0.1,0.12,0,0,13,1,0,54,0.9,DZ,21866.43,medium,78.71,0.124438087619246,0
7045,1451,4539,Visa,FR,0.1,8.51,GB,0.2,0.45,0,0,7,1,0,24,3.6,FR,28057.03,medium,51.45,0.2443440220364693,0
7046,589,5200,Mastercard,DE,0.2,49.98,DE,0.1,0.2,0,0,7,0,0,47,0.5,TN,41636.51,low,47.14,0.1338200154718994,0
7047,1711,3792,Amex,US,0.3,0.0,ES,0.15,0.51,0,0,17,0,0,45,9.4,MA,38413.39,medium,0.08,0.0,0
7048,1585,3792,Amex,US,0.3,3.02,TN,0.35,0.15,0,0,12,3,0,74,10.1,IT,32768.47,medium,143.04,0.2717710460547981,0
7049,1878,6011,Discover,US,0.4,0.2,CA,0.1,0.64,0,0,15,1,0,50,0.3,MA,32510.44,medium,1.6,0.2308888482889243,0
7050,310,5200,Mastercard,DE,0.2,55.26,FR,0.1,0.15,0,0,19,2,0,55,2.7,FR,24259.82,medium,18.48,0.2726161159903547,0
7051,274,3792,Amex,US,0.3,98.79,FR,0.1,0.14,0,0,17,0,0,79,7.6,TN,13773.79,high,41.54,0.2721585477685789,0
7052,1563,5200,Mastercard,DE,0.2,5.49,CA,0.1,0.15,0,0,3,2,0,63,2.6,DE,41799.06,low,60.67,0.2340275862751853,0
7053,840,4539,Visa,FR,0.1,13.51,CA,0.1,0.15,0,0,3,3,0,59,2.1,DZ,24427.93,medium,37.27,0.1061977093094342,0
7054,1414,5200,Mastercard,DE,0.2,48.53,DE,0.1,0.31,0,0,23,3,0,43,1.0,TN,21694.68,medium,16.49,0.1291867408886731,0
7055,459,5100,Mastercard,FR,0.15,6.94,FR,0.1,0.13,0,0,23,1,0,66,0.1,FR,33488.92,medium,67.53,0.2793715762077436,0
7056,733,6011,Discover,US,0.4,0.58,FR,0.1,0.08,0,0,2,1,0,67,5.3,GB,8000.0,high,5.81,0.2678286870707175,0
7057,1658,5200,Mastercard,DE,0.2,8.75,TN,0.35,0.11,0,0,12,3,0,35,1.6,FR,17086.48,medium,97.34,0.1144264919731972,0
7058,361,4539,Visa,FR,0.1,87.59,CA,0.1,0.55,0,0,18,0,0,65,5.5,TN,54125.84,low,23.36,0.3300791899248557,1
7059,1018,3792,Amex,US,0.3,28.19,IT,0.2,0.08,0,0,6,0,0,23,2.8,MA,36519.49,medium,20.74,0.0705951945681102,0
7060,1093,5100,Mastercard,FR,0.15,20.3,ES,0.15,0.28,0,0,16,2,0,68,2.0,FR,44290.21,low,84.09,0.272326447625574,0
7061,1607,5200,Mastercard,DE,0.2,1.14,TN,0.35,0.11,0,0,8,2,0,71,1.6,TN,32303.23,medium,24.31,0.1387295470642138,0
7062,662,6011,Discover,US,0.4,171.36,MA,0.4,0.32,0,0,21,2,0,71,3.3,IT,38245.49,medium,51.01,0.221264607619734,0
7063,699,6011,Discover,US,0.4,57.89,FR,0.1,0.27,0,0,21,2,0,29,9.4,IT,33813.87,medium,104.45,0.3316478810590568,0
7064,1455,4539,Visa,FR,0.1,0.68,FR,0.1,0.5,0,0,22,0,0,69,1.8,IT,8000.0,high,0.75,0.1860097337699164,0
7065,885,5100,Mastercard,FR,0.15,50.56,FR,0.1,0.18,0,0,15,2,0,45,5.4,IT,39486.64,medium,154.42,0.2092403775777056,0
7066,758,5100,Mastercard,FR,0.15,10.88,GB,0.2,0.31,0,0,23,0,0,40,22.2,MA,35736.4,medium,7.66,0.3097672105680268,0
7067,1732,5100,Mastercard,FR,0.15,24.47,CA,0.1,0.41,0,0,7,0,0,65,1.8,FR,15030.67,medium,111.67,0.0,0
7068,1056,5200,Mastercard,DE,0.2,217.75,IT,0.2,0.19,0,0,16,5,0,51,0.5,DZ,20470.63,medium,140.84,0.1681526766311643,0
7069,621,4539,Visa,FR,0.1,3.23,MA,0.4,0.28,0,0,15,2,0,33,2.1,DZ,8000.0,high,12.34,0.1318713153155974,0
7070,1889,4539,Visa,FR,0.1,2.02,FR,0.1,0.02,0,0,4,0,0,76,1.6,FR,54098.21,low,19.59,0.2652153526179698,0
7071,1537,4539,Visa,FR,0.1,12.22,IT,0.2,0.32,0,0,2,1,0,60,1.5,TN,8000.0,high,18.75,0.0,0
7072,182,4929,Visa,FR,0.1,1.36,DZ,0.4,0.28,0,0,2,5,0,72,9.2,MA,29887.27,medium,0.81,0.0545549735621992,0
7073,686,3792,Amex,US,0.3,15.49,US,0.3,0.14,0,0,13,1,0,44,0.9,US,22549.34,medium,31.87,0.1344257045235529,0
7074,681,4539,Visa,FR,0.1,0.17,US,0.3,0.06,0,0,19,2,0,72,3.3,DE,57767.49,low,5.93,0.259034289701423,0
7075,248,4929,Visa,FR,0.1,10.64,MA,0.4,0.21,0,0,10,3,0,56,2.1,MA,41598.81,low,13.2,0.1772458677502512,0
7076,620,4929,Visa,FR,0.1,56.43,FR,0.1,0.07,1,0,8,3,0,18,2.4,TN,41857.52,low,49.46,0.0851884576518687,0
7077,1906,5100,Mastercard,FR,0.15,31.65,FR,0.1,0.26,0,0,21,3,0,59,3.3,IT,26360.57,medium,23.45,0.0319845952241039,0
7078,1321,3792,Amex,US,0.3,51.36,ES,0.15,0.34,0,0,21,2,0,74,5.1,FR,48295.66,low,99.91,0.1222142741791386,0
7079,1800,5100,Mastercard,FR,0.15,5.71,IT,0.2,0.0,0,0,19,5,0,43,0.8,GB,20519.09,medium,55.92,0.3352244141646078,0
7080,1952,3792,Amex,US,0.3,18.71,MA,0.4,0.12,1,0,10,2,0,32,3.9,DZ,43696.38,low,21.31,0.1585695608364173,0
7081,30,5100,Mastercard,FR,0.15,2.5,CA,0.1,0.49,0,0,19,2,0,38,2.1,MA,51825.91,low,6.25,0.2312329582058381,0
7082,1326,6011,Discover,US,0.4,80.55,FR,0.1,0.34,0,0,13,1,0,43,8.6,DZ,8000.0,high,27.44,0.1109206333534035,0
7083,1500,5200,Mastercard,DE,0.2,26.64,FR,0.1,0.04,0,0,1,5,0,29,0.2,ES,43183.24,low,38.13,0.1935135149626905,0
7084,873,3792,Amex,US,0.3,33.01,GB,0.2,0.18,0,0,18,2,0,43,7.1,FR,43216.85,low,51.65,0.0424696721062846,0
7085,948,6011,Discover,US,0.4,52.44,FR,0.1,0.0,1,0,9,0,0,70,2.9,TN,36402.4,medium,141.77,0.1438419384817302,0
7086,1376,4929,Visa,FR,0.1,9.57,DZ,0.4,0.42,0,0,12,3,0,72,0.6,US,10676.92,high,23.13,0.3256613602653481,0
7087,985,4929,Visa,FR,0.1,40.72,FR,0.1,0.25,0,1,18,1,0,27,6.6,GB,23970.19,medium,56.63,0.2141201812489024,0
7088,1506,3792,Amex,US,0.3,1.46,FR,0.1,0.27,0,0,19,1,0,68,8.6,IT,20082.37,medium,4.0,0.2636934229414223,0
7089,317,5100,Mastercard,FR,0.15,90.21,DE,0.1,0.43,0,0,7,0,0,28,3.6,DE,8000.0,high,40.48,0.3222198157555773,0
7090,737,5200,Mastercard,DE,0.2,16.19,GB,0.2,0.22,0,0,20,0,0,73,2.5,FR,13887.7,high,28.0,0.3316267551499968,0
7091,1421,5200,Mastercard,DE,0.2,19.86,FR,0.1,0.29,0,0,21,2,0,35,4.4,FR,23519.98,medium,57.5,0.37582676811706,0
7092,1113,4539,Visa,FR,0.1,4.29,IT,0.2,0.41,0,0,21,0,0,27,1.9,US,40149.72,low,25.42,0.2231005931730485,0
7093,1258,3792,Amex,US,0.3,24.4,DZ,0.4,0.13,0,0,15,1,0,51,3.2,US,18167.45,medium,21.87,0.3087455738680692,0
7094,168,5200,Mastercard,DE,0.2,0.95,GB,0.2,0.06,1,0,16,2,0,61,0.3,DZ,33336.51,medium,36.43,0.0902930161205349,0
7095,743,5100,Mastercard,FR,0.15,26.88,FR,0.1,0.52,0,0,7,4,0,53,8.3,DZ,13821.94,high,44.96,0.0338397665031198,0
7096,126,5100,Mastercard,FR,0.15,1.02,FR,0.1,0.14,0,0,9,0,0,77,10.6,IT,48487.87,low,1.28,0.2462962360705782,0
7097,573,4929,Visa,FR,0.1,23.52,FR,0.1,0.0,0,1,16,0,0,21,5.5,FR,24244.64,medium,56.64,0.0355008664508425,0
7098,120,5200,Mastercard,DE,0.2,93.66,ES,0.15,0.14,0,0,7,2,0,70,0.6,FR,32332.84,medium,67.6,0.1095627951397067,0
7099,1452,5200,Mastercard,DE,0.2,12.07,GB,0.2,0.15,0,0,18,0,0,68,0.5,CA,9221.14,high,10.72,0.1855336739789895,0
7100,1009,5100,Mastercard,FR,0.15,108.62,DZ,0.4,0.55,0,0,16,2,0,30,19.7,TN,20646.36,medium,30.56,0.1861617421389199,0
7101,1214,4929,Visa,FR,0.1,20.81,TN,0.35,0.33,0,0,21,4,0,68,1.2,GB,14120.84,high,29.28,0.1667090670013321,0
7102,1657,5200,Mastercard,DE,0.2,78.35,FR,0.1,0.22,1,0,5,3,0,36,11.8,DZ,27417.55,medium,101.52,0.3628768087574782,0
7103,1452,5100,Mastercard,FR,0.15,3.02,GB,0.2,0.15,0,0,17,5,0,68,0.5,CA,9221.14,high,10.72,0.1855336739789895,0
7104,560,4929,Visa,FR,0.1,52.39,US,0.3,0.35,1,0,4,3,0,32,4.6,FR,44118.87,low,107.59,0.2890175542720474,0
7105,1226,4929,Visa,FR,0.1,0.66,FR,0.1,0.41,0,0,14,1,0,55,3.1,DZ,42166.33,low,24.12,0.1639457207932493,0
7106,1083,5100,Mastercard,FR,0.15,21.04,DZ,0.4,0.32,0,0,20,1,0,55,8.0,ES,46584.48,low,18.0,0.1464206708927,0
7107,697,4929,Visa,FR,0.1,10.82,FR,0.1,0.39,0,0,23,2,0,60,1.0,FR,44219.76,low,28.97,0.1181306575773859,0
7108,223,6011,Discover,US,0.4,5.18,FR,0.1,0.48,0,0,6,3,0,23,1.3,FR,34389.77,medium,6.66,0.2275812468097975,0
7109,1516,6011,Discover,US,0.4,31.56,IT,0.2,0.26,0,0,18,1,0,27,1.8,CA,20742.97,medium,107.21,0.3768402335334418,0
7110,1035,4929,Visa,FR,0.1,22.11,FR,0.1,0.17,0,0,3,0,0,38,3.9,MA,9390.01,high,22.79,0.2511010278770317,0
7111,793,4539,Visa,FR,0.1,30.86,CA,0.1,0.19,0,0,15,4,0,69,11.3,MA,11037.84,high,52.0,0.247079044396697,0
7112,1725,4929,Visa,FR,0.1,91.99,FR,0.1,0.44,0,0,21,0,0,69,5.9,IT,60912.34,low,139.91,0.3402261253748024,0
7113,1536,5200,Mastercard,DE,0.2,262.23,FR,0.1,0.36,0,0,22,2,0,77,0.8,IT,48575.44,low,91.76,0.3061375336629184,0
7114,814,4929,Visa,FR,0.1,60.39,TN,0.35,0.27,0,0,4,0,0,59,3.4,ES,52466.65,low,49.31,0.1596553409285674,0
7115,310,5200,Mastercard,DE,0.2,5.61,GB,0.2,0.17,1,0,5,5,0,55,2.7,FR,24259.82,medium,18.48,0.2726161159903547,0
7116,1012,5100,Mastercard,FR,0.15,16.5,GB,0.2,0.13,0,0,7,1,0,58,3.9,FR,14834.37,high,23.54,0.1772862219755614,0
7117,749,4929,Visa,FR,0.1,5.2,IT,0.2,0.25,0,0,13,2,0,66,8.7,DE,19629.38,medium,8.27,0.114948414142671,0
7118,1058,5100,Mastercard,FR,0.15,457.91,GB,0.2,0.1,0,0,16,0,0,71,1.1,TN,8271.15,high,288.9,0.3792402065330726,0
7119,1019,3792,Amex,US,0.3,179.17,ES,0.15,0.22,0,0,0,0,0,45,0.8,FR,8000.0,high,99.99,0.0366398325810619,0
7120,1364,6011,Discover,US,0.4,4.57,US,0.3,0.43,0,0,11,2,0,57,3.6,IT,19347.2,medium,13.71,0.1528049230736119,0
7121,1671,4929,Visa,FR,0.1,112.69,MA,0.4,0.23,0,0,1,1,0,68,2.4,IT,46000.78,low,65.47,0.2391320171935226,1
7122,481,5100,Mastercard,FR,0.15,14.06,FR,0.1,0.21,0,0,9,1,0,69,2.8,MA,18488.68,medium,71.06,0.0636208511592143,0
7123,574,3792,Amex,US,0.3,3.54,ES,0.15,0.27,0,0,12,2,0,23,0.4,IT,44310.21,low,2.46,0.1428052359415123,0
7124,825,5200,Mastercard,DE,0.2,14.97,DZ,0.4,0.39,0,0,5,1,0,28,6.9,ES,27059.9,medium,52.32,0.2531404781200867,0
7125,1763,5200,Mastercard,DE,0.2,68.7,CA,0.1,0.52,0,0,13,5,0,55,1.2,DE,21785.55,medium,194.23,0.3032829953944756,0
7126,1117,6011,Discover,US,0.4,7.41,DE,0.1,0.08,0,0,16,2,0,41,3.7,TN,18427.96,medium,3.87,0.2794402963968871,0
7127,628,6011,Discover,US,0.4,26.05,US,0.3,0.43,0,0,3,3,0,20,0.9,FR,31889.76,medium,47.81,0.1678736330739924,0
7128,1868,5200,Mastercard,DE,0.2,136.03,FR,0.1,0.37,0,0,22,3,0,52,3.8,FR,25078.27,medium,29.17,0.3015143839940487,0
7129,1157,5200,Mastercard,DE,0.2,16.21,IT,0.2,0.06,0,0,17,4,0,22,5.3,GB,16074.42,medium,98.33,0.1419537794217414,0
7130,844,5200,Mastercard,DE,0.2,18.16,US,0.3,0.1,0,0,20,3,0,75,4.7,DE,49667.34,low,29.18,0.2399581074745599,0
7131,989,4539,Visa,FR,0.1,20.09,CA,0.1,0.39,0,0,4,0,0,76,2.5,GB,31627.82,medium,15.24,0.1181944679418445,0
7132,419,6011,Discover,US,0.4,0.21,GB,0.2,0.33,0,0,19,1,0,38,10.0,ES,28858.55,medium,39.24,0.2631703707734572,0
7133,1492,5100,Mastercard,FR,0.15,3.87,IT,0.2,0.0,1,0,8,2,0,73,6.6,FR,31655.53,medium,23.49,0.2052631227893645,0
7134,1829,3792,Amex,US,0.3,0.37,DZ,0.4,0.13,0,0,21,2,0,48,2.8,TN,36278.65,medium,17.94,0.0395542734148262,0
7135,1468,3792,Amex,US,0.3,660.69,IT,0.2,0.33,0,0,7,1,0,50,4.5,MA,8534.72,high,133.62,0.2345640139904114,0
7136,1729,4929,Visa,FR,0.1,61.45,TN,0.35,0.39,0,0,22,0,0,31,1.3,CA,13310.54,high,42.98,0.1179908718469936,0
7137,1936,5100,Mastercard,FR,0.15,4.13,IT,0.2,0.31,0,0,0,0,0,41,1.9,FR,38232.76,medium,8.82,0.1869198780210129,0
7138,30,6011,Discover,US,0.4,1.06,MA,0.4,0.0,0,0,12,1,0,38,2.1,MA,51825.91,low,6.25,0.2312329582058381,0
7139,1993,4539,Visa,FR,0.1,15.84,CA,0.1,0.14,0,0,23,3,0,31,20.1,FR,37028.63,medium,167.19,0.1389744099635523,0
7140,298,4539,Visa,FR,0.1,8.81,FR,0.1,0.1,0,0,10,3,0,61,5.3,IT,26938.6,medium,11.6,0.1253726978368896,0
7141,1085,5100,Mastercard,FR,0.15,8.16,DE,0.1,0.35,0,0,3,1,0,51,9.7,US,26061.9,medium,2.19,0.1074728715377941,0
7142,458,5200,Mastercard,DE,0.2,65.11,FR,0.1,0.18,0,0,22,3,0,52,2.9,DZ,44429.35,low,57.99,0.2967065569960884,0
7143,1997,5200,Mastercard,DE,0.2,0.2,CA,0.1,0.33,1,0,16,3,0,61,7.6,TN,41284.87,low,0.44,0.0391900641211177,0
7144,304,5100,Mastercard,FR,0.15,59.08,ES,0.15,0.28,0,0,3,3,0,21,1.2,CA,25161.53,medium,85.02,0.3419770553898899,1
7145,958,6011,Discover,US,0.4,823.25,MA,0.4,0.07,0,0,7,2,0,45,1.3,FR,32797.32,medium,120.79,0.0,0
7146,340,3792,Amex,US,0.3,18.45,US,0.3,0.38,0,0,1,3,0,58,2.9,TN,13920.38,high,25.22,0.2826647446537073,0
7147,1885,5200,Mastercard,DE,0.2,153.11,TN,0.35,0.42,0,0,19,2,0,69,4.7,FR,28807.09,medium,45.98,0.1429705554738464,0
7148,448,4929,Visa,FR,0.1,2.52,US,0.3,0.39,0,0,16,3,0,50,1.8,ES,19368.22,medium,153.05,0.1794498920253977,0
7149,1977,6011,Discover,US,0.4,136.92,CA,0.1,0.28,0,0,23,2,0,25,0.1,US,9313.61,high,107.27,0.2345426360358485,0
7150,1860,6011,Discover,US,0.4,158.76,MA,0.4,0.24,0,0,15,4,0,28,8.7,DE,39150.88,medium,160.91,0.1947905535876513,0
7151,1326,4539,Visa,FR,0.1,31.73,GB,0.2,0.16,0,0,5,1,0,43,8.6,DZ,8000.0,high,27.44,0.1109206333534035,0
7152,881,5200,Mastercard,DE,0.2,20.98,FR,0.1,0.44,1,0,6,0,0,45,5.2,ES,17966.97,medium,24.82,0.2781771664302121,0
7153,540,3792,Amex,US,0.3,5.93,ES,0.15,0.49,0,0,19,2,0,32,3.2,TN,68002.74,low,131.29,0.3351838235745386,0
7154,485,6011,Discover,US,0.4,3.44,FR,0.1,0.15,1,0,21,2,0,40,5.3,IT,15003.71,medium,21.26,0.1203203589720762,1
7155,77,5200,Mastercard,DE,0.2,180.13,FR,0.1,0.09,0,0,21,1,0,24,3.1,MA,43751.17,low,70.52,0.2846407127836525,0
7156,1657,5200,Mastercard,DE,0.2,26.92,FR,0.1,0.09,0,0,14,1,0,36,11.8,DZ,27417.55,medium,101.52,0.3628768087574782,0
7157,515,4539,Visa,FR,0.1,208.62,TN,0.35,0.11,0,0,23,3,0,56,3.7,IT,43216.07,low,42.12,0.058288925902673,0
7158,1573,4929,Visa,FR,0.1,97.14,MA,0.4,0.3,0,0,12,3,0,71,6.3,DE,16818.2,medium,85.35,0.2862279412053032,0
7159,944,6011,Discover,US,0.4,1.29,CA,0.1,0.05,1,0,5,1,0,55,1.3,TN,32679.76,medium,2.19,0.3070566308480867,0
7160,659,4929,Visa,FR,0.1,431.12,CA,0.1,0.17,0,0,21,2,0,40,8.7,TN,38080.93,medium,170.65,0.2656447186910469,0
7161,92,3792,Amex,US,0.3,67.57,US,0.3,0.17,0,0,16,1,0,71,6.6,ES,49080.88,low,42.64,0.3144344850891818,0
7162,1875,5100,Mastercard,FR,0.15,9.63,GB,0.2,0.28,0,0,0,3,0,39,0.1,DZ,25909.83,medium,17.18,0.1360743882397863,0
7163,1809,5100,Mastercard,FR,0.15,10.44,FR,0.1,0.22,0,0,11,0,0,35,0.3,GB,55350.36,low,146.86,0.0455601821122576,0
7164,466,5100,Mastercard,FR,0.15,9.61,CA,0.1,0.32,1,0,0,1,0,70,15.1,FR,60525.49,low,4.74,0.3652615060970564,1
7165,466,3792,Amex,US,0.3,6.87,MA,0.4,0.23,0,0,2,4,0,70,15.1,FR,60525.49,low,4.74,0.3652615060970564,1
7166,1913,6011,Discover,US,0.4,38.85,FR,0.1,0.28,0,0,12,2,0,61,6.2,FR,22838.14,medium,24.84,0.1983328695604864,0
7167,1623,5200,Mastercard,DE,0.2,49.31,IT,0.2,0.54,0,1,10,5,0,38,2.7,CA,40766.9,low,36.1,0.2438471756996567,0
7168,1064,4929,Visa,FR,0.1,22.88,MA,0.4,0.27,1,0,11,3,0,71,1.9,MA,29819.82,medium,70.91,0.1950079002546526,0
7169,690,4929,Visa,FR,0.1,116.95,ES,0.15,0.29,0,0,17,2,0,67,1.0,FR,15059.47,medium,59.73,0.1856224788830959,0
7170,1353,5200,Mastercard,DE,0.2,0.14,IT,0.2,0.61,1,0,7,4,0,50,2.3,FR,43049.03,low,64.8,0.2547306642244358,0
7171,1309,6011,Discover,US,0.4,18.98,US,0.3,0.23,0,0,15,0,0,45,1.9,CA,27734.61,medium,70.08,0.1402761343941784,0
7172,947,4929,Visa,FR,0.1,0.67,US,0.3,0.47,0,0,0,1,0,45,3.3,DZ,15513.22,medium,13.95,0.0427362485233746,0
7173,554,6011,Discover,US,0.4,9.85,MA,0.4,0.43,0,0,8,1,0,75,2.9,MA,33445.51,medium,84.05,0.3974800799653343,0
7174,1821,4929,Visa,FR,0.1,46.31,FR,0.1,0.11,0,0,3,1,0,29,0.1,MA,32679.83,medium,60.92,0.3603360267135121,0
7175,1090,5100,Mastercard,FR,0.15,0.72,GB,0.2,0.27,0,0,23,3,0,47,3.3,US,23722.93,medium,18.93,0.1504115683827094,0
7176,1660,5100,Mastercard,FR,0.15,1.48,FR,0.1,0.35,0,0,3,2,0,31,10.5,US,32615.63,medium,7.37,0.2454914751080022,0
7177,1681,4539,Visa,FR,0.1,48.48,FR,0.1,0.39,0,0,14,7,0,27,4.2,TN,16261.54,medium,183.0,0.0608125651481078,0
7178,1656,4539,Visa,FR,0.1,26.11,TN,0.35,0.13,0,0,13,3,0,57,2.0,ES,22029.54,medium,24.51,0.2546599758589076,0
7179,109,4929,Visa,FR,0.1,46.44,US,0.3,0.13,0,0,21,3,0,31,3.9,GB,30637.24,medium,73.4,0.2368385491334677,0
7180,1439,5100,Mastercard,FR,0.15,30.09,CA,0.1,0.38,0,0,11,2,0,72,4.6,FR,37703.53,medium,49.07,0.1821352802321945,0
7181,92,6011,Discover,US,0.4,62.38,GB,0.2,0.1,0,0,6,0,0,71,6.6,ES,49080.88,low,42.64,0.3144344850891818,0
7182,1003,4539,Visa,FR,0.1,11.78,DE,0.1,0.2,0,0,8,4,0,43,0.1,FR,50610.32,low,19.31,0.1078429934787018,0
7183,368,4539,Visa,FR,0.1,103.47,GB,0.2,0.04,0,0,4,1,0,65,2.4,MA,10979.79,high,241.5,0.2258425770788349,0
7184,820,5100,Mastercard,FR,0.15,3.15,DE,0.1,0.13,0,0,18,5,0,22,1.5,DE,30552.18,medium,0.96,0.2712477034616804,0
7185,423,6011,Discover,US,0.4,0.74,GB,0.2,0.21,0,0,5,2,0,25,12.5,GB,31746.57,medium,88.36,0.2193585339811705,0
7186,572,4539,Visa,FR,0.1,40.84,DE,0.1,0.23,0,0,3,0,0,56,8.9,ES,15467.53,medium,112.07,0.3022435931928159,0
7187,862,5200,Mastercard,DE,0.2,33.29,CA,0.1,0.27,0,1,21,6,0,53,8.4,FR,37643.04,medium,35.41,0.2516950688562923,0
7188,1763,6011,Discover,US,0.4,296.59,ES,0.15,0.23,0,0,21,3,0,55,1.2,DE,21785.55,medium,194.23,0.3032829953944756,0
7189,1264,5200,Mastercard,DE,0.2,229.85,GB,0.2,0.39,0,1,5,3,0,36,9.3,CA,41338.52,low,135.6,0.2649935550428469,0
7190,435,5100,Mastercard,FR,0.15,0.66,DZ,0.4,0.44,0,0,10,3,0,63,7.0,FR,13813.87,high,13.98,0.175357941316553,0
