transaction_id,customer_id,bin,card_type,issuer_country,issuer_risk,amount,transaction_country,country_risk,device_risk,new_device,geo_anomaly,hour,velocity_24h,is_fraud
8281,896,5100,Mastercard,FR,0.15,54.24,DZ,0.4,0.28,0,0,19,0,0
8282,1177,4539,Visa,FR,0.1,0.87,FR,0.1,0.32,0,0,6,1,0
8283,1706,4929,Visa,FR,0.1,2.18,FR,0.1,0.59,0,0,17,1,0
8284,1453,4539,Visa,FR,0.1,12.67,DE,0.1,0.51,0,0,18,0,0
8285,1777,6011,Discover,US,0.4,0.28,FR,0.1,0.36,0,0,1,2,0
8286,287,5200,Mastercard,DE,0.2,645.66,IT,0.2,0.29,0,0,11,0,0
8287,757,3792,Amex,US,0.3,251.97,FR,0.1,0.35,0,0,23,1,0
8288,1345,5100,Mastercard,FR,0.15,0.93,FR,0.1,0.29,1,0,19,4,0
8289,1460,4929,Visa,FR,0.1,14.32,FR,0.1,0.3,0,0,2,5,0
8290,1616,3792,Amex,US,0.3,76.87,FR,0.1,0.15,0,0,22,1,0
8291,496,4929,Visa,FR,0.1,147.68,DE,0.1,0.24,0,1,5,1,0
8292,1628,5100,Mastercard,FR,0.15,98.04,CA,0.1,0.37,1,0,13,2,0
8293,1173,5100,Mastercard,FR,0.15,75.67,FR,0.1,0.26,0,0,20,0,0
8294,542,5200,Mastercard,DE,0.2,31.63,TN,0.35,0.32,0,0,17,3,0
8295,635,4929,Visa,FR,0.1,20.09,IT,0.2,0.17,0,0,0,3,0
8296,1923,6011,Discover,US,0.4,0.85,TN,0.35,0.24,0,0,13,0,0
8297,1506,6011,Discover,US,0.4,0.5,DZ,0.4,0.06,0,0,15,1,0
8298,1350,5200,Mastercard,DE,0.2,0.29,MA,0.4,0.37,0,0,18,1,0
8299,939,4929,Visa,FR,0.1,15.02,FR,0.1,0.0,0,0,20,2,0
8300,1053,4929,Visa,FR,0.1,72.13,MA,0.4,0.32,0,0,4,3,0
8301,1283,4539,Visa,FR,0.1,5.83,ES,0.15,0.04,0,1,1,2,0
8302,698,5200,Mastercard,DE,0.2,19.2,CA,0.1,0.11,0,0,18,1,0
8303,1953,4929,Visa,FR,0.1,84.5,FR,0.1,0.1,0,0,12,1,0
8304,75,4929,Visa,FR,0.1,134.66,US,0.3,0.38,0,0,1,2,0
8305,1581,5100,Mastercard,FR,0.15,3.77,IT,0.2,0.07,0,0,6,3,0
8306,1605,4539,Visa,FR,0.1,42.48,TN,0.35,0.22,0,0,2,1,0
8307,498,6011,Discover,US,0.4,17.95,US,0.3,0.19,0,0,15,4,0
8308,1440,6011,Discover,US,0.4,95.53,FR,0.1,0.21,0,0,20,1,0
8309,1903,5100,Mastercard,FR,0.15,54.31,CA,0.1,0.36,0,0,0,2,0
8310,722,5200,Mastercard,DE,0.2,16.72,FR,0.1,0.23,1,0,11,0,0
8311,1775,6011,Discover,US,0.4,205.19,FR,0.1,0.23,0,0,19,3,0
8312,1364,5200,Mastercard,DE,0.2,5.6,DE,0.1,0.11,0,0,5,4,0
8313,308,4929,Visa,FR,0.1,1.05,IT,0.2,0.11,0,0,10,0,0
8314,704,3792,Amex,US,0.3,167.94,DZ,0.4,0.04,0,0,9,3,0
8315,884,5100,Mastercard,FR,0.15,5.28,DE,0.1,0.2,0,0,3,2,0
8316,1639,5200,Mastercard,DE,0.2,28.56,DZ,0.4,0.47,0,0,10,2,0
8317,1265,4929,Visa,FR,0.1,10.93,FR,0.1,0.28,0,0,6,5,0
8318,253,4929,Visa,FR,0.1,5.73,FR,0.1,0.26,0,0,15,0,0
8319,936,5100,Mastercard,FR,0.15,105.63,FR,0.1,0.02,0,0,5,2,0
8320,1244,6011,Discover,US,0.4,45.25,IT,0.2,0.42,0,0,20,0,0
8321,397,4929,Visa,FR,0.1,159.94,ES,0.15,0.49,0,0,5,4,0
8322,986,4539,Visa,FR,0.1,19.65,ES,0.15,0.12,0,0,2,4,0
8323,1360,6011,Discover,US,0.4,51.84,DZ,0.4,0.1,0,0,17,2,0
8324,1753,3792,Amex,US,0.3,3.21,DE,0.1,0.47,0,0,8,0,0
8325,1738,5100,Mastercard,FR,0.15,18.64,DE,0.1,0.31,0,0,9,3,0
8326,1053,5100,Mastercard,FR,0.15,36.69,CA,0.1,0.51,0,1,16,1,0
8327,494,5100,Mastercard,FR,0.15,27.7,GB,0.2,0.43,0,0,2,3,0
8328,959,4929,Visa,FR,0.1,0.73,TN,0.35,0.0,0,0,22,1,0
8329,1748,4929,Visa,FR,0.1,31.67,US,0.3,0.49,0,0,9,4,0
8330,1526,5100,Mastercard,FR,0.15,103.38,DE,0.1,0.27,0,0,4,1,0
8331,1178,5100,Mastercard,FR,0.15,0.59,DZ,0.4,0.25,0,0,1,2,0
8332,992,4539,Visa,FR,0.1,181.03,FR,0.1,0.25,0,0,22,2,0
8333,1255,5200,Mastercard,DE,0.2,8.58,FR,0.1,0.24,0,0,2,2,0
8334,102,6011,Discover,US,0.4,211.16,CA,0.1,0.02,0,0,20,2,0
8335,827,6011,Discover,US,0.4,18.67,CA,0.1,0.46,0,0,16,1,0
8336,177,4539,Visa,FR,0.1,14.86,FR,0.1,0.17,0,0,8,1,0
8337,1717,5100,Mastercard,FR,0.15,41.15,DE,0.1,0.2,0,0,0,0,0
8338,984,4929,Visa,FR,0.1,8.6,DE,0.1,0.34,0,1,4,0,0
8339,927,4929,Visa,FR,0.1,305.77,TN,0.35,0.51,1,0,8,2,0
8340,232,5100,Mastercard,FR,0.15,98.81,FR,0.1,0.24,0,0,22,2,0
8341,12,5200,Mastercard,DE,0.2,207.64,TN,0.35,0.28,0,0,8,3,0
8342,1210,3792,Amex,US,0.3,3.87,FR,0.1,0.46,0,0,5,1,0
8343,761,3792,Amex,US,0.3,194.36,US,0.3,0.33,0,0,5,1,0
8344,932,4539,Visa,FR,0.1,109.27,IT,0.2,0.32,0,0,15,2,0
8345,266,6011,Discover,US,0.4,106.19,FR,0.1,0.0,0,0,8,0,0
8346,1926,5200,Mastercard,DE,0.2,2.93,GB,0.2,0.21,1,1,16,1,0
8347,1159,3792,Amex,US,0.3,38.78,DZ,0.4,0.28,0,0,12,0,0
8348,757,5200,Mastercard,DE,0.2,69.63,GB,0.2,0.27,0,0,2,5,0
8349,1055,4929,Visa,FR,0.1,10.05,IT,0.2,0.39,0,0,8,1,0
8350,1883,4929,Visa,FR,0.1,23.96,DZ,0.4,0.07,1,0,13,1,0
8351,456,5200,Mastercard,DE,0.2,9.48,US,0.3,0.1,0,0,2,4,0
8352,259,5100,Mastercard,FR,0.15,11.57,DZ,0.4,0.4,0,0,3,1,0
8353,1128,3792,Amex,US,0.3,88.38,TN,0.35,0.41,0,0,19,1,0
8354,431,3792,Amex,US,0.3,98.03,ES,0.15,0.09,0,0,13,2,0
8355,1406,4929,Visa,FR,0.1,41.62,FR,0.1,0.29,0,0,17,2,0
8356,469,6011,Discover,US,0.4,114.2,DE,0.1,0.21,1,0,0,0,0
8357,1537,4539,Visa,FR,0.1,1.58,DZ,0.4,0.15,0,0,19,4,0
8358,1965,3792,Amex,US,0.3,28.54,US,0.3,0.07,0,0,23,4,0
8359,1974,4929,Visa,FR,0.1,58.56,US,0.3,0.12,0,0,18,1,0
8360,1970,4929,Visa,FR,0.1,14.76,TN,0.35,0.13,0,0,4,2,0
8361,1231,5200,Mastercard,DE,0.2,81.12,ES,0.15,0.48,0,0,23,0,0
8362,647,5200,Mastercard,DE,0.2,4.13,IT,0.2,0.32,0,0,7,1,0
8363,447,6011,Discover,US,0.4,66.94,CA,0.1,0.29,0,1,6,2,0
8364,783,5200,Mastercard,DE,0.2,35.93,MA,0.4,0.08,0,0,20,2,0
8365,1113,4539,Visa,FR,0.1,10.02,MA,0.4,0.45,0,0,15,1,0
8366,195,3792,Amex,US,0.3,35.79,MA,0.4,0.47,0,0,10,1,0
8367,1438,4539,Visa,FR,0.1,37.55,DZ,0.4,0.29,0,0,7,3,0
8368,1146,4539,Visa,FR,0.1,93.48,DZ,0.4,0.27,0,1,5,3,0
8369,462,5200,Mastercard,DE,0.2,12.05,FR,0.1,0.27,0,0,12,3,0
8370,1140,6011,Discover,US,0.4,261.82,ES,0.15,0.36,0,0,10,4,0
8371,196,4929,Visa,FR,0.1,2.43,CA,0.1,0.03,0,1,14,2,0
8372,36,5100,Mastercard,FR,0.15,93.65,FR,0.1,0.09,0,0,0,1,0
8373,67,4929,Visa,FR,0.1,14.33,IT,0.2,0.13,0,1,3,1,0
8374,645,4929,Visa,FR,0.1,2.56,DE,0.1,0.18,0,0,19,4,0
8375,1305,4929,Visa,FR,0.1,6.47,DE,0.1,0.3,0,0,16,2,0
8376,1503,4929,Visa,FR,0.1,152.33,FR,0.1,0.4,0,0,7,4,0
8377,1035,4539,Visa,FR,0.1,36.95,MA,0.4,0.39,0,0,23,4,0
8378,1992,5200,Mastercard,DE,0.2,82.34,FR,0.1,0.01,0,0,6,1,0
8379,1754,5200,Mastercard,DE,0.2,14.93,TN,0.35,0.53,0,0,17,1,0
8380,322,4929,Visa,FR,0.1,65.11,DZ,0.4,0.58,0,1,22,1,0
8381,1692,5100,Mastercard,FR,0.15,12.6,US,0.3,0.5,0,1,2,3,0
8382,240,3792,Amex,US,0.3,4.65,ES,0.15,0.15,0,0,15,2,0
8383,1017,4929,Visa,FR,0.1,86.06,FR,0.1,0.18,0,0,11,5,0
8384,1084,4929,Visa,FR,0.1,0.22,FR,0.1,0.01,0,0,10,3,0
8385,650,5100,Mastercard,FR,0.15,149.09,FR,0.1,0.29,0,0,5,2,0
8386,562,4539,Visa,FR,0.1,119.09,DE,0.1,0.29,0,0,4,0,0
8387,1703,4929,Visa,FR,0.1,21.26,DE,0.1,0.2,0,0,9,1,0
8388,165,5100,Mastercard,FR,0.15,26.77,IT,0.2,0.11,0,0,0,2,0
8389,831,4539,Visa,FR,0.1,2.0,DZ,0.4,0.28,0,0,20,1,0
8390,189,4539,Visa,FR,0.1,142.78,GB,0.2,0.22,0,0,14,1,0
8391,1511,6011,Discover,US,0.4,29.79,FR,0.1,0.31,0,0,10,0,0
8392,92,6011,Discover,US,0.4,5.0,MA,0.4,0.48,0,0,0,2,0
8393,1830,6011,Discover,US,0.4,253.91,FR,0.1,0.35,0,0,13,6,0
8394,1912,4929,Visa,FR,0.1,46.59,FR,0.1,0.29,1,0,10,1,0
8395,289,4539,Visa,FR,0.1,55.42,CA,0.1,0.28,0,0,6,2,0
8396,1533,4929,Visa,FR,0.1,35.46,DE,0.1,0.09,0,0,3,1,0
8397,1099,4929,Visa,FR,0.1,4.6,IT,0.2,0.24,0,0,13,2,0
8398,1581,5200,Mastercard,DE,0.2,2.38,FR,0.1,0.3,0,0,7,6,0
8399,1452,3792,Amex,US,0.3,24.84,DZ,0.4,0.39,0,0,22,2,0
8400,1409,3792,Amex,US,0.3,199.92,FR,0.1,0.35,0,0,7,1,0
8401,1077,5200,Mastercard,DE,0.2,1.05,FR,0.1,0.21,0,0,21,1,0
8402,175,4929,Visa,FR,0.1,21.39,DZ,0.4,0.46,0,0,17,1,0
8403,1697,5100,Mastercard,FR,0.15,11.66,ES,0.15,0.0,0,0,9,4,0
8404,1603,4539,Visa,FR,0.1,199.46,CA,0.1,0.34,0,0,3,1,0
8405,474,5200,Mastercard,DE,0.2,50.14,IT,0.2,0.11,0,0,6,2,0
8406,1935,6011,Discover,US,0.4,2.3,CA,0.1,0.48,0,0,15,1,0
8407,1385,5200,Mastercard,DE,0.2,1.27,IT,0.2,0.4,0,0,6,5,0
8408,270,5200,Mastercard,DE,0.2,9.0,CA,0.1,0.03,0,0,12,3,0
8409,407,5200,Mastercard,DE,0.2,22.45,ES,0.15,0.1,0,0,2,0,0
8410,1148,3792,Amex,US,0.3,30.73,DZ,0.4,0.0,0,0,23,2,0
8411,694,4929,Visa,FR,0.1,51.47,TN,0.35,0.36,1,0,17,4,0
8412,376,5200,Mastercard,DE,0.2,143.02,FR,0.1,0.32,0,0,8,1,0
8413,1416,5200,Mastercard,DE,0.2,10.31,IT,0.2,0.39,0,0,18,2,0
8414,182,5200,Mastercard,DE,0.2,0.8,DE,0.1,0.0,0,0,3,1,0
8415,36,5100,Mastercard,FR,0.15,41.51,CA,0.1,0.13,0,0,7,2,0
8416,1236,5100,Mastercard,FR,0.15,10.3,IT,0.2,0.36,0,0,16,1,0
8417,1920,4539,Visa,FR,0.1,7.37,FR,0.1,0.44,0,1,14,3,0
8418,1972,4929,Visa,FR,0.1,14.56,IT,0.2,0.2,0,1,2,3,0
8419,134,5200,Mastercard,DE,0.2,258.65,FR,0.1,0.29,0,0,5,0,0
8420,865,4539,Visa,FR,0.1,2.52,FR,0.1,0.37,0,0,21,3,0
8421,924,6011,Discover,US,0.4,68.26,GB,0.2,0.48,0,0,22,2,0
8422,690,4539,Visa,FR,0.1,234.13,FR,0.1,0.02,0,0,1,2,0
8423,1702,6011,Discover,US,0.4,12.37,CA,0.1,0.22,0,0,16,2,0
8424,1950,6011,Discover,US,0.4,122.68,CA,0.1,0.02,0,0,13,4,0
8425,491,4929,Visa,FR,0.1,16.99,GB,0.2,0.32,0,0,12,4,0
8426,1873,5100,Mastercard,FR,0.15,72.85,CA,0.1,0.03,0,0,23,2,0
8427,841,4929,Visa,FR,0.1,120.62,DZ,0.4,0.25,0,0,13,0,0
8428,988,4539,Visa,FR,0.1,31.65,IT,0.2,0.27,0,0,7,4,0
8429,1462,6011,Discover,US,0.4,95.66,CA,0.1,0.13,0,0,9,1,0
8430,839,4929,Visa,FR,0.1,207.66,MA,0.4,0.4,0,1,0,5,0
8431,1070,5100,Mastercard,FR,0.15,12.11,FR,0.1,0.29,0,0,1,1,0
8432,668,4539,Visa,FR,0.1,164.37,ES,0.15,0.26,0,0,3,2,0
8433,1425,4929,Visa,FR,0.1,145.13,DZ,0.4,0.15,0,0,15,3,0
8434,1512,5200,Mastercard,DE,0.2,36.08,IT,0.2,0.22,0,0,22,2,0
8435,1020,5200,Mastercard,DE,0.2,7.45,TN,0.35,0.11,0,0,10,2,0
8436,432,4929,Visa,FR,0.1,17.17,IT,0.2,0.2,0,0,23,3,0
8437,1452,4929,Visa,FR,0.1,0.16,DZ,0.4,0.25,0,0,20,3,0
8438,748,6011,Discover,US,0.4,0.53,DE,0.1,0.64,0,0,14,5,0
8439,828,6011,Discover,US,0.4,62.11,DE,0.1,0.24,0,0,21,1,0
8440,1596,5100,Mastercard,FR,0.15,5.27,ES,0.15,0.14,0,0,22,1,0
8441,517,4539,Visa,FR,0.1,39.7,IT,0.2,0.06,0,0,0,3,0
8442,1989,4929,Visa,FR,0.1,39.8,TN,0.35,0.35,0,0,21,1,0
8443,462,4539,Visa,FR,0.1,24.04,US,0.3,0.09,0,0,19,2,0
8444,966,5200,Mastercard,DE,0.2,8.51,TN,0.35,0.31,0,0,9,1,0
8445,1927,4539,Visa,FR,0.1,4.93,MA,0.4,0.46,0,0,12,0,0
8446,181,3792,Amex,US,0.3,137.95,FR,0.1,0.36,0,0,20,3,0
8447,145,5100,Mastercard,FR,0.15,27.36,US,0.3,0.11,0,0,15,2,0
8448,1851,5100,Mastercard,FR,0.15,8.92,FR,0.1,0.29,0,0,14,2,0
8449,1289,4539,Visa,FR,0.1,6.43,DZ,0.4,0.44,0,0,4,4,0
8450,735,5100,Mastercard,FR,0.15,39.5,GB,0.2,0.3,0,0,23,3,0
8451,406,4539,Visa,FR,0.1,41.32,DE,0.1,0.22,0,0,16,1,0
8452,813,4539,Visa,FR,0.1,0.81,US,0.3,0.38,0,0,18,1,0
8453,969,5200,Mastercard,DE,0.2,26.86,IT,0.2,0.33,1,0,12,3,0
8454,955,4539,Visa,FR,0.1,96.73,ES,0.15,0.27,0,0,1,4,0
8455,1872,5100,Mastercard,FR,0.15,0.5,MA,0.4,0.35,0,0,7,1,0
8456,484,3792,Amex,US,0.3,10.59,MA,0.4,0.29,1,0,0,3,0
8457,482,4929,Visa,FR,0.1,7.3,ES,0.15,0.18,0,0,1,1,0
8458,1261,5100,Mastercard,FR,0.15,48.02,DE,0.1,0.28,0,0,8,1,0
8459,1549,3792,Amex,US,0.3,7.37,FR,0.1,0.21,0,0,11,4,0
8460,339,5100,Mastercard,FR,0.15,71.79,FR,0.1,0.42,0,0,8,1,0
8461,268,3792,Amex,US,0.3,22.89,FR,0.1,0.21,1,0,0,6,0
8462,1956,5100,Mastercard,FR,0.15,8.11,GB,0.2,0.21,0,0,7,2,0
8463,266,4929,Visa,FR,0.1,75.93,US,0.3,0.37,1,0,6,2,0
8464,528,5200,Mastercard,DE,0.2,10.9,US,0.3,0.22,0,0,19,4,0
8465,1116,5200,Mastercard,DE,0.2,15.94,FR,0.1,0.26,0,0,22,3,0
8466,1272,4929,Visa,FR,0.1,13.37,FR,0.1,0.2,0,0,9,2,0
8467,1043,5100,Mastercard,FR,0.15,21.41,FR,0.1,0.13,0,0,0,2,0
8468,872,3792,Amex,US,0.3,13.44,IT,0.2,0.21,0,0,14,1,0
8469,1414,4539,Visa,FR,0.1,42.49,DZ,0.4,0.16,0,0,2,2,0
8470,1412,5100,Mastercard,FR,0.15,47.55,FR,0.1,0.66,0,0,17,1,0
8471,926,4929,Visa,FR,0.1,63.92,IT,0.2,0.21,0,0,23,0,0
8472,1639,6011,Discover,US,0.4,98.73,DE,0.1,0.18,1,0,20,3,0
8473,1119,5200,Mastercard,DE,0.2,9.21,TN,0.35,0.38,0,0,4,2,0
8474,430,5200,Mastercard,DE,0.2,12.16,MA,0.4,0.37,0,0,20,3,0
8475,795,5100,Mastercard,FR,0.15,53.3,MA,0.4,0.11,0,0,16,1,0
8476,941,3792,Amex,US,0.3,83.45,IT,0.2,0.28,0,0,0,0,0
8477,1749,4929,Visa,FR,0.1,46.76,FR,0.1,0.21,0,0,23,3,0
8478,1061,4929,Visa,FR,0.1,43.74,ES,0.15,0.29,0,0,23,2,0
8479,1417,3792,Amex,US,0.3,10.7,US,0.3,0.21,0,0,17,3,0
8480,1597,3792,Amex,US,0.3,1.9,FR,0.1,0.0,0,0,2,2,0
8481,1315,5100,Mastercard,FR,0.15,13.19,CA,0.1,0.33,1,0,1,5,0
8482,1898,5100,Mastercard,FR,0.15,1.56,CA,0.1,0.32,0,0,23,2,0
8483,303,6011,Discover,US,0.4,201.38,GB,0.2,0.06,0,0,11,2,0
8484,1780,5200,Mastercard,DE,0.2,0.38,US,0.3,0.4,0,0,8,1,0
8485,1941,5200,Mastercard,DE,0.2,42.8,CA,0.1,0.4,0,0,8,1,0
8486,401,3792,Amex,US,0.3,2.23,FR,0.1,0.43,0,0,21,2,0
8487,823,4539,Visa,FR,0.1,5.81,GB,0.2,0.02,0,0,10,0,0
8488,344,4539,Visa,FR,0.1,5.71,MA,0.4,0.38,0,0,5,4,0
8489,863,4539,Visa,FR,0.1,412.36,FR,0.1,0.12,0,0,8,3,0
8490,518,4929,Visa,FR,0.1,65.5,IT,0.2,0.07,0,0,4,7,0
8491,1401,5100,Mastercard,FR,0.15,39.81,CA,0.1,0.17,0,0,19,2,0
8492,1955,3792,Amex,US,0.3,12.85,TN,0.35,0.22,1,0,20,1,0
8493,1842,5200,Mastercard,DE,0.2,31.16,MA,0.4,0.17,0,0,12,1,0
8494,165,4539,Visa,FR,0.1,11.55,DZ,0.4,0.43,0,0,23,2,0
8495,1037,5200,Mastercard,DE,0.2,23.91,US,0.3,0.09,0,0,13,1,0
8496,25,5100,Mastercard,FR,0.15,23.76,FR,0.1,0.4,0,0,15,0,0
8497,1760,6011,Discover,US,0.4,1.14,DE,0.1,0.19,0,0,17,2,0
8498,1147,6011,Discover,US,0.4,29.55,DZ,0.4,0.26,0,0,7,3,0
8499,129,3792,Amex,US,0.3,2.0,ES,0.15,0.21,0,0,1,1,0
8500,817,4539,Visa,FR,0.1,0.94,MA,0.4,0.13,0,0,16,2,0
8501,1658,4539,Visa,FR,0.1,208.52,IT,0.2,0.13,0,0,10,0,0
8502,1571,6011,Discover,US,0.4,153.46,GB,0.2,0.05,0,0,5,2,0
8503,1018,3792,Amex,US,0.3,6.01,DZ,0.4,0.04,0,0,20,1,0
8504,595,5200,Mastercard,DE,0.2,122.68,DE,0.1,0.22,0,0,8,2,0
8505,1333,5100,Mastercard,FR,0.15,16.99,DE,0.1,0.46,0,0,0,2,0
8506,436,6011,Discover,US,0.4,41.1,ES,0.15,0.08,0,0,10,3,0
8507,182,6011,Discover,US,0.4,0.97,CA,0.1,0.28,0,0,11,1,0
8508,1612,5100,Mastercard,FR,0.15,16.59,CA,0.1,0.23,0,0,5,2,0
8509,616,5100,Mastercard,FR,0.15,1.12,FR,0.1,0.44,0,0,22,0,0
8510,744,6011,Discover,US,0.4,91.71,ES,0.15,0.32,0,0,14,2,0
8511,1839,5200,Mastercard,DE,0.2,8.32,ES,0.15,0.15,0,0,5,1,0
8512,43,5200,Mastercard,DE,0.2,6.39,GB,0.2,0.07,0,0,17,3,0
8513,404,4539,Visa,FR,0.1,2.68,US,0.3,0.0,0,0,6,2,0
8514,1953,5200,Mastercard,DE,0.2,146.87,FR,0.1,0.14,0,0,7,1,0
8515,605,4929,Visa,FR,0.1,25.0,FR,0.1,0.57,0,0,4,1,0
8516,656,3792,Amex,US,0.3,262.06,FR,0.1,0.16,0,0,7,2,0
8517,1790,5200,Mastercard,DE,0.2,43.26,IT,0.2,0.0,0,0,5,3,0
8518,1614,5100,Mastercard,FR,0.15,214.35,DZ,0.4,0.0,0,0,18,2,0
8519,263,5200,Mastercard,DE,0.2,0.33,IT,0.2,0.49,0,0,21,1,0
8520,70,4539,Visa,FR,0.1,72.96,DZ,0.4,0.18,0,0,10,4,0
8521,661,3792,Amex,US,0.3,11.82,ES,0.15,0.31,0,0,11,5,0
8522,1316,3792,Amex,US,0.3,28.39,DZ,0.4,0.3,0,0,16,3,0
8523,1238,5100,Mastercard,FR,0.15,14.68,ES,0.15,0.16,0,0,23,3,0
8524,872,3792,Amex,US,0.3,4.83,CA,0.1,0.18,0,0,10,2,0
8525,822,4929,Visa,FR,0.1,3.36,DZ,0.4,0.11,0,0,11,2,0
8526,147,3792,Amex,US,0.3,43.74,GB,0.2,0.0,1,0,6,2,0
8527,25,6011,Discover,US,0.4,1.48,IT,0.2,0.4,1,0,7,3,0
8528,1347,5100,Mastercard,FR,0.15,34.95,DZ,0.4,0.37,0,0,7,3,0
8529,1133,3792,Amex,US,0.3,0.62,GB,0.2,0.25,0,0,3,1,0
8530,693,5200,Mastercard,DE,0.2,29.32,FR,0.1,0.26,0,0,20,2,0
8531,251,4539,Visa,FR,0.1,7.28,GB,0.2,0.4,1,1,17,2,0
8532,482,6011,Discover,US,0.4,66.8,FR,0.1,0.0,0,0,16,1,0
8533,715,6011,Discover,US,0.4,382.06,US,0.3,0.33,0,0,23,1,0
8534,816,5200,Mastercard,DE,0.2,78.87,MA,0.4,0.4,0,0,15,2,0
8535,682,6011,Discover,US,0.4,27.27,MA,0.4,0.53,1,0,22,1,0
8536,175,4929,Visa,FR,0.1,49.23,CA,0.1,0.39,1,0,14,4,0
8537,1371,4929,Visa,FR,0.1,20.83,FR,0.1,0.49,0,0,7,4,0
8538,1194,4539,Visa,FR,0.1,102.08,GB,0.2,0.22,0,0,12,2,0
8539,2,4539,Visa,FR,0.1,58.05,US,0.3,0.25,0,0,7,0,0
8540,1670,4539,Visa,FR,0.1,5.83,FR,0.1,0.13,1,0,4,5,0
8541,639,4539,Visa,FR,0.1,8.6,IT,0.2,0.16,0,0,6,1,0
8542,1582,3792,Amex,US,0.3,0.22,GB,0.2,0.39,0,0,4,2,0
8543,706,6011,Discover,US,0.4,407.07,DE,0.1,0.32,0,0,13,1,0
8544,362,5200,Mastercard,DE,0.2,33.09,IT,0.2,0.33,0,0,0,2,0
8545,1745,4929,Visa,FR,0.1,299.66,GB,0.2,0.02,0,0,2,5,0
8546,1320,3792,Amex,US,0.3,286.06,TN,0.35,0.32,0,0,16,5,0
8547,570,4539,Visa,FR,0.1,44.4,GB,0.2,0.46,0,0,11,1,0
8548,590,5100,Mastercard,FR,0.15,0.12,DZ,0.4,0.32,0,0,19,2,0
8549,202,5100,Mastercard,FR,0.15,2.36,FR,0.1,0.11,0,0,12,3,0
8550,1005,5200,Mastercard,DE,0.2,191.34,FR,0.1,0.24,0,0,0,1,0
8551,1313,4929,Visa,FR,0.1,641.18,DZ,0.4,0.46,0,0,16,2,0
8552,1086,4929,Visa,FR,0.1,123.84,DZ,0.4,0.3,0,0,16,1,0
8553,1526,5200,Mastercard,DE,0.2,408.73,FR,0.1,0.44,0,0,22,3,0
8554,1804,4539,Visa,FR,0.1,0.19,CA,0.1,0.54,0,0,8,3,0
8555,126,4539,Visa,FR,0.1,0.15,TN,0.35,0.22,0,0,4,1,0
8556,992,6011,Discover,US,0.4,57.07,GB,0.2,0.09,0,0,5,4,0
8557,49,4929,Visa,FR,0.1,48.26,DZ,0.4,0.18,0,0,18,3,0
8558,1624,4929,Visa,FR,0.1,124.16,GB,0.2,0.54,0,0,0,1,0
8559,846,4929,Visa,FR,0.1,126.35,FR,0.1,0.38,0,0,9,2,0
8560,1797,4539,Visa,FR,0.1,0.57,ES,0.15,0.29,0,0,20,2,0
8561,179,5100,Mastercard,FR,0.15,6.36,FR,0.1,0.41,1,0,23,3,0
8562,1605,5200,Mastercard,DE,0.2,340.14,ES,0.15,0.18,0,0,2,3,0
8563,1903,5200,Mastercard,DE,0.2,6.16,US,0.3,0.2,0,0,13,3,0
8564,1952,3792,Amex,US,0.3,27.62,MA,0.4,0.15,0,0,21,4,0
8565,493,3792,Amex,US,0.3,128.6,FR,0.1,0.58,0,0,11,3,0
8566,1457,5100,Mastercard,FR,0.15,3.66,DE,0.1,0.28,0,0,20,2,0
8567,572,4929,Visa,FR,0.1,508.36,US,0.3,0.24,0,0,18,3,0
8568,302,5100,Mastercard,FR,0.15,3.79,FR,0.1,0.28,0,0,15,3,0
8569,964,3792,Amex,US,0.3,124.58,FR,0.1,0.24,0,0,12,4,0
8570,1785,6011,Discover,US,0.4,0.45,FR,0.1,0.12,0,0,12,3,0
8571,990,3792,Amex,US,0.3,15.07,FR,0.1,0.41,0,0,14,0,0
8572,1193,5200,Mastercard,DE,0.2,61.03,MA,0.4,0.0,0,0,18,0,0
8573,977,5100,Mastercard,FR,0.15,2.93,FR,0.1,0.28,1,0,13,1,0
8574,1987,4539,Visa,FR,0.1,23.78,DE,0.1,0.35,0,0,18,2,0
8575,269,3792,Amex,US,0.3,99.21,IT,0.2,0.02,1,0,8,2,0
8576,1388,5200,Mastercard,DE,0.2,0.68,MA,0.4,0.32,0,0,19,1,0
8577,624,4929,Visa,FR,0.1,28.36,MA,0.4,0.18,0,0,5,2,0
8578,100,5100,Mastercard,FR,0.15,9.38,ES,0.15,0.0,0,0,12,1,0
8579,1938,3792,Amex,US,0.3,28.49,DE,0.1,0.28,0,0,1,3,0
8580,215,4539,Visa,FR,0.1,22.29,US,0.3,0.39,0,0,6,0,0
8581,625,3792,Amex,US,0.3,61.62,DZ,0.4,0.72,0,0,16,2,0
8582,97,4539,Visa,FR,0.1,13.62,ES,0.15,0.19,0,0,11,4,0
8583,819,5100,Mastercard,FR,0.15,11.24,FR,0.1,0.32,0,0,6,1,0
8584,630,6011,Discover,US,0.4,38.92,DE,0.1,0.39,1,0,20,1,0
8585,548,4539,Visa,FR,0.1,119.62,GB,0.2,0.27,0,0,9,4,0
8586,337,4539,Visa,FR,0.1,33.22,DE,0.1,0.36,0,0,21,2,0
8587,359,5200,Mastercard,DE,0.2,12.26,IT,0.2,0.19,0,0,2,2,0
8588,1314,6011,Discover,US,0.4,2.38,FR,0.1,0.22,0,0,6,1,0
8589,1420,5100,Mastercard,FR,0.15,85.01,CA,0.1,0.06,0,0,14,2,0
